id,created_at,sid,property_name,location,latitude,longitude,nearby_hospitals,nearby_schools,nearby_landmarks
174,2024-03-15 19:42:01.237834+00,EMParDu1000174,Parkside Views,Dubai Hills,25.1054,55.24107585,5-10km: Al Zahra Hospital (6.11km) || Medcare Hospital (6.11km) || Mediclinic City Hospital (6.21km) || Iranian Hospital Dubai (8.69km) || Rashid Hospital (8.69km) || Saudi German Hospital (9.53km) || Dubai Hospital (9.53km) (3.8km) || Mediclinic City Hospital (4.5km) || Iranian Hospital (5.2km) || Al Zahra Hospital (5.8km) (5.3km) || Al Zahra Hospital (3.11km) || Medcare Hospital (3.11km) || Mediclinic City Hospital (3.13km) || 5-10km: Iranian Hospital Dubai (5.82km) || Rashid Hospital (5.82km) || Saudi German Hospital (8.02km) || Dubai Hospital (8.02km) || NMC Royal Hospital (9.09km),5-10km: Hartland International School (5.19km) || Kings School Dubai (5.92km) || GEMS Wellington International School (6.49km) || Repton School Dubai (6.49km) || Dubai English Speaking School (9.26km) || Dubai International School (9.53km) || GEMS Modern Academy (9.53km) (3.8km) || Repton School Dubai (3.5km) || GEMS Wellington Academy (4.2km) || Kings School Dubai (4.8km) || Kings School Dubai (2.89km) || GEMS Wellington International School (3.43km) || Repton School Dubai (3.43km) || 5-10km: Hartland International School (6.27km) || Dubai English Speaking School (6.54km) || Dubai International School (8.02km) || GEMS Modern Academy (8.02km),Dubai Opera (4.05km) || Dubai Mall (4.54km) || Burj Khalifa (4.54km) || 5-10km: Dubai Creek (5.45km) || Dubai Frame (8.87km) || Mall of Emirates (9.3km) || Dubai Festival City Mall (9.98km) || Meydan Racecourse (2.5km) || Nad Al Sheba Sports Complex (2.0km) || Meydan One Mall (3.5km) (5.3km) || Dubai Opera (1.53km) || Dubai Mall (1.97km) || Burj Khalifa (1.97km) || Dubai Creek (2.68km) || 5-10km: Dubai Frame (6.92km) || Dubai Festival City Mall (9.59km) || Mall of Emirates (9.61km)
175,2024-03-15 19:42:01.237834+00,EMParDu1000175,Parkwood,Dubai Hills,25.11554547,55.25211461,5-10km: Al Zahra Hospital (6.11km) || Medcare Hospital (6.11km) || Mediclinic City Hospital (6.21km) || Iranian Hospital Dubai (8.69km) || Rashid Hospital (8.69km) || Saudi German Hospital (9.53km) || Dubai Hospital (9.53km) (3.8km) || Mediclinic City Hospital (4.5km) || Iranian Hospital (5.2km) || Al Zahra Hospital (5.8km) (5.3km) || Al Zahra Hospital (3.11km) || Medcare Hospital (3.11km) || Mediclinic City Hospital (3.13km) || 5-10km: Iranian Hospital Dubai (5.82km) || Rashid Hospital (5.82km) || Saudi German Hospital (8.02km) || Dubai Hospital (8.02km) || NMC Royal Hospital (9.09km),5-10km: Hartland International School (5.19km) || Kings School Dubai (5.92km) || GEMS Wellington International School (6.49km) || Repton School Dubai (6.49km) || Dubai English Speaking School (9.26km) || Dubai International School (9.53km) || GEMS Modern Academy (9.53km) (3.8km) || Repton School Dubai (3.5km) || GEMS Wellington Academy (4.2km) || Kings School Dubai (4.8km) || Kings School Dubai (2.89km) || GEMS Wellington International School (3.43km) || Repton School Dubai (3.43km) || 5-10km: Hartland International School (6.27km) || Dubai English Speaking School (6.54km) || Dubai International School (8.02km) || GEMS Modern Academy (8.02km),Dubai Opera (4.05km) || Dubai Mall (4.54km) || Burj Khalifa (4.54km) || 5-10km: Dubai Creek (5.45km) || Dubai Frame (8.87km) || Mall of Emirates (9.3km) || Dubai Festival City Mall (9.98km) || Meydan Racecourse (2.5km) || Nad Al Sheba Sports Complex (2.0km) || Meydan One Mall (3.5km) (5.3km) || Dubai Opera (1.53km) || Dubai Mall (1.97km) || Burj Khalifa (1.97km) || Dubai Creek (2.68km) || 5-10km: Dubai Frame (6.92km) || Dubai Festival City Mall (9.59km) || Mall of Emirates (9.61km)
176,2024-03-15 19:42:01.237834+00,EMPieDu1000176,Pier Point,Mina Rashid,25.26680542,55.28516572,Rashid Hospital (7.0 km) || American Hospital Dubai (8.5 km) || Mediclinic City Hospital (9.0 km),New Academy School (3.0 km) || Ambassador School (3.5 km) || GEMS Winchester School (4.0 km),Dubai Maritime City (2.0 km) || Dubai Museum (3.0 km) || Al Fahidi Historical Neighborhood (3.5 km)
177,2024-03-15 19:42:01.237834+00,EMPorDu1000177,Porto View,Mina Rashid,25.26920987,55.28695028,Rashid Hospital (7.0 km) || American Hospital Dubai (8.5 km) || Mediclinic City Hospital (9.0 km),New Academy School (3.0 km) || Ambassador School (3.5 km) || GEMS Winchester School (4.0 km),Dubai Maritime City (2.0 km) || Dubai Museum (3.0 km) || Al Fahidi Historical Neighborhood (3.5 km)
178,2024-03-15 19:42:01.237834+00,EMSeaDu1000178,Seapoint,Dubai Harbour,25.09741784,55.13883231,Saudi German Hospital (7.0 km) || Al Zahra Hospital Dubai (8.0 km) || Mediclinic Al Sufouh (9.0 km),The International School of Choueifat (6.0 km) || Dubai International Academy (7.0 km) || GEMS Wellington International School (8.0 km),Palm Jumeirah (2.0 km) || Skydive Dubai (3.0 km) || Dubai Marina Mall (4.0 km)
179,2024-03-15 19:42:01.237834+00,EMTheDu1000179,The Bristol,Dubai Harbour,25.10237948,55.14388041,Saudi German Hospital (7.0 km) || Al Zahra Hospital Dubai (8.0 km) || Mediclinic Al Sufouh (9.0 km),The International School of Choueifat (6.0 km) || Dubai International Academy (7.0 km) || GEMS Wellington International School (8.0 km),Palm Jumeirah (2.0 km) || Skydive Dubai (3.0 km) || Dubai Marina Mall (4.0 km)
180,2024-03-15 19:42:01.237834+00,EMValDu1000180,Valo,Dubai Creek Harbour,25.20769408,55.35231811,5-10km: Saudi German Hospital (6.32km) || Dubai Hospital (6.32km) || NMC Royal Hospital (6.59km) || Aster Hospital (7.44km) || Al Zahra Hospital (7.97km) || Medcare Hospital (7.97km) || Mediclinic City Hospital (8.35km) || Iranian Hospital Dubai (9.14km) || Rashid Hospital (9.14km) || Canadian Specialist Hospital (9.79km) || 5-10km: Saudi German Hospital (6.64km) || Dubai Hospital (6.64km) || NMC Royal Hospital (7.06km) || Al Zahra Hospital (7.44km) || Medcare Hospital (7.44km) || Mediclinic City Hospital (7.79km) || Aster Hospital (7.96km) || Iranian Hospital Dubai (8.87km) || Rashid Hospital (8.87km) || 5-10km: Saudi German Hospital (6.65km) || Dubai Hospital (6.65km) || NMC Royal Hospital (7.1km) || Al Zahra Hospital (7.28km) || Medcare Hospital (7.28km) || Mediclinic City Hospital (7.63km) || Aster Hospital (8.01km) || Iranian Hospital Dubai (8.75km) || Rashid Hospital (8.75km),Hartland International School (0.99km) || 5-10km: Dubai International School (6.32km) || GEMS Modern Academy (6.32km) || Kings School Dubai (8.0km) || GEMS Wellington International School (8.45km) || Repton School Dubai (8.45km) || Dubai English Speaking School (9.07km) || Hartland International School (0.0km) || 5-10km: Dubai International School (6.64km) || GEMS Modern Academy (6.64km) || Kings School Dubai (7.44km) || GEMS Wellington International School (7.92km) || Repton School Dubai (7.92km) || Dubai English Speaking School (8.9km) || Hartland International School (0.2km) || 5-10km: Dubai International School (6.65km) || GEMS Modern Academy (6.65km) || Kings School Dubai (7.28km) || GEMS Wellington International School (7.77km) || Repton School Dubai (7.77km) || Dubai English Speaking School (8.81km),Dubai Festival City Mall (4.63km) || 5-10km: Dubai Opera (6.35km) || Dubai Mall (6.45km) || Burj Khalifa (6.45km) || Dubai Frame (6.83km) || Dubai Creek (7.04km) || 5-10km: Dubai Festival City Mall (5.42km) || Dubai Opera (5.66km) || Dubai Mall (5.82km) || Burj Khalifa (5.82km) || Dubai Creek (6.49km) || Dubai Frame (6.91km) (4.0km) || 5-10km: Dubai Opera (5.48km) || Dubai Festival City Mall (5.54km) || Dubai Mall (5.65km) || Burj Khalifa (5.65km) || Dubai Creek (6.34km) || Dubai Frame (6.87km)
181,2024-03-15 19:42:01.237834+00,OMAnwDu1000181,Anwa Aria,Maritime City,25.26905669,55.27007582,Rashid Hospital (7.0 km) || American Hospital Dubai (8.5 km) || Mediclinic City Hospital (9.0 km),New Academy School (2.5 km) || Ambassador School (3.0 km) || GEMS Winchester School (3.5 km),Dubai Maritime City (0.5 km) || Queen Elizabeth 2 Hotel (1.5 km) || Dubai Museum (2.5 km)
182,2024-03-15 19:42:01.237834+00,OMSarDu1000182,Saria,Maritime City,25.26350326,55.27004181,Rashid Hospital (7.0 km) || American Hospital Dubai (8.5 km) || Mediclinic City Hospital (9.0 km),New Academy School (2.5 km) || Ambassador School (3.0 km) || GEMS Winchester School (3.5 km),Dubai Maritime City (0.5 km) || Queen Elizabeth 2 Hotel (1.5 km) || Dubai Museum (2.5 km)
183,2024-03-15 19:42:01.237834+00,OMSenDu1000183,Sensia,Maritime City,25.27474073,55.2658735,Rashid Hospital (7.0 km) || American Hospital Dubai (8.5 km) || Mediclinic City Hospital (9.0 km),New Academy School (2.5 km) || Ambassador School (3.0 km) || GEMS Winchester School (3.5 km),Dubai Maritime City (0.5 km) || Queen Elizabeth 2 Hotel (1.5 km) || Dubai Museum (2.5 km)
184,2024-03-15 19:42:01.237834+00,OMAlbDu1000184,Alba Dorchester Collection,Palm Jumeirah,25.27474073,55.2658735,Emirates Hospital Clinics (4.2km) || Medcare Hospital Al Safa (6.8km) || Aster Clinic (7.1km),Dubai College (5.9km) || Swiss International Scientific School (6.3km) || GEMS Wellington Academy (7.8km),Atlantis The Palm (3.1km) || Burj Al Arab (4.7km) || The View at The Palm (2.8km)
185,2024-03-15 19:42:01.237834+00,OMOrlDu1000185,Orla Dorchester Collection,Palm Jumeirah,25.12324073,55.1122877,Medcare Hospital Al Safa (8.3km) || Emirates Hospital Clinics (9.1km) || Aster Clinic (9.8km),Dubai College (5.9km) || Jumeirah College (9.4km) || Kings' School Dubai (9.7km),Atlantis The Palm (1.0km) || Nakheel Mall (2.3km) || Palm Jumeirah Boardwalk (0.5km)
186,2024-03-15 19:42:01.237834+00,OMVelDu1000186,Vela Dorchester Collection,Business Bay,25.19004018,55.28915881,Al Zahra Hospital (3.11km) || Medcare Hospital (3.11km) || Mediclinic City Hospital (3.13km) || 5-10km: Iranian Hospital Dubai (5.82km) || Rashid Hospital (5.82km) || Saudi German Hospital (8.02km) || Dubai Hospital (8.02km) || NMC Royal Hospital (9.09km),Kings School Dubai (2.89km) || GEMS Wellington International School (3.43km) || Repton School Dubai (3.43km) || 5-10km: Hartland International School (6.27km) || Dubai English Speaking School (6.54km) || Dubai International School (8.02km) || GEMS Modern Academy (8.02km),Dubai Opera (1.53km) || Dubai Mall (1.97km) || Burj Khalifa (1.97km) || Dubai Creek (2.68km) || 5-10km: Dubai Frame (6.92km) || Dubai Festival City Mall (9.59km) || Mall of Emirates (9.61km)
187,2024-03-15 19:42:01.237834+00,OMVelDu1000187,Vela Viento,Business Bay,25.1907685,55.28996877,Al Zahra Hospital (3.11km) || Medcare Hospital (3.11km) || Mediclinic City Hospital (3.13km) || 5-10km: Iranian Hospital Dubai (5.82km) || Rashid Hospital (5.82km) || Saudi German Hospital (8.02km) || Dubai Hospital (8.02km) || NMC Royal Hospital (9.09km),Kings School Dubai (2.89km) || GEMS Wellington International School (3.43km) || Repton School Dubai (3.43km) || 5-10km: Hartland International School (6.27km) || Dubai English Speaking School (6.54km) || Dubai International School (8.02km) || GEMS Modern Academy (8.02km),Dubai Opera (1.53km) || Dubai Mall (1.97km) || Burj Khalifa (1.97km) || Dubai Creek (2.68km) || 5-10km: Dubai Frame (6.92km) || Dubai Festival City Mall (9.59km) || Mall of Emirates (9.61km)
188,2025-04-13 19:42:01.237834+00,MaMecDu1000188,"Mecure Hotel Aquapark ",Makhinjauri,41.68025715,41.7012204,Medcenter Hospital Batumi (3.2km) || Batumi Republican Clinical Hospital (5.1km) || Referral Hospital Batumi (6.3km) || Batumi Mother and Child Center (7.5km) || EuroMed Batumi (8.4km),#6 Public School Batumi (4.2km) || Green School Batumi (5.6km) || #3 Public School Makhinjauri (1.9km) || Batumi International School (6.7km) || European School of Batumi (7.1km),Botanical Garden Batumi (2.5km) || Makhinjauri Beach (1.2km) || Batumi Boulevard (6.5km) || Ali & Nino Statue (7.0km) || Batumi Sea Port (7.5km)
189,2025-04-13 19:42:01.237834+00,MaMarDu1000189,Mardi Aquapark Residences,Makhinjauri,41.68025715,41.7012204,Medcenter Hospital Batumi (3.2km) || Batumi Republican Clinical Hospital (5.1km) || Referral Hospital Batumi (6.3km) || Batumi Mother and Child Center (7.5km) || EuroMed Batumi (8.4km),#6 Public School Batumi (4.2km) || Green School Batumi (5.6km) || #3 Public School Makhinjauri (1.9km) || Batumi International School (6.7km) || European School of Batumi (7.1km),Botanical Garden Batumi (2.5km) || Makhinjauri Beach (1.2km) || Batumi Boulevard (6.5km) || Ali & Nino Statue (7.0km) || Batumi Sea Port (7.5km)
190,2025-04-13 19:42:01.237834+00,MaBatDu1000190,Batumi Hills Handwritten Collection,Shervashidze Accent,41.6368159,41.6491159,Batumi Republican Clinical Hospital (2.3km) || Medcenter Hospital Batumi (3.1km) || Referral Hospital Batumi (4.4km) || Batumi Mother and Child Center (5.6km) || EuroMed Batumi (6.3km),#2 Public School Batumi (1.6km) || #20 Public School (2.1km) || Green School Batumi (3.3km) || Batumi International School (4.0km) || European School of Batumi (4.5km),Argo Cable Car (1.2km) || Batumi Piazza (2.0km) || Europe Square (2.4km) || Batumi Boulevard (2.8km) || Ali & Nino Statue (3.1km)
191,2025-04-13 19:42:01.237834+00,MaNovDu1000190,Novotel Living,Iberia Street,41.68452613,41.70085357,Argo Cable Car (1.2km) || Batumi Piazza (2.0km) || Europe Square (2.4km) || Batumi Boulevard (2.8km) || Ali & Nino Statue (3.1km),#6 Public School Batumi (4.0km) || Green School Batumi (5.3km) || #3 Public School Makhinjauri (2.1km) || Batumi International School (6.5km) || European School of Batumi (6.9km),Botanical Garden Batumi (2.8km) || Makhinjauri Beach (1.4km) || Batumi Boulevard (6.2km) || Ali & Nino Statue (6.7km) || Batumi Sea Port (7.2km)
192,2024-05-15 18:42:01.237834+00,EMEmaDu1000192,Grand Polo Club and Resort,Dubai Investment Park,24.97851872,55.21998043,NMC Royal Hospital (3.5km) || Mediclinic Parkview Hospital (5.0km) || Aster Cedars Hospital (6.0km),Greenfield International School (2.5km) || Bright Riders School (3.0km),Expo City Arena (7.0km) || Jumeirah Golf Estates (8.0km) || Dubai Parks and Resorts (10.0km)
193,2024-05-15 18:42:01.237834+00,REBraAb1000193,Brabus Island,"Al Raha Beach, Abu Dhabi",24.44781233,54.58421426,NMC Royal Hospital Khalifa City (6.0km) || Mediclinic Khalifa City (7.5km) || Al Noor Hospital Airport Road (8.0km),Raha International School (3.5km) || GEMS American Academy (4.0km),Yas Island (15.0km) || Ferrari World Abu Dhabi (4.0km) || Al Raha Mall (9.6km)
194,2024-05-15 18:42:01.237834+00,SOSobUm1000194,Sobha Aquamont,Umm Al Quwain,25.593533,55.57085699,Sheikh Khalifa General Hospital (5.0km) || Thumbay Hospital Ajman (20.0km) || Ajman Specialty Hospital (22.0km),The International School of UAQ (6.0km) || The English School UAQ (7.0km),UAQ Beach (2.0km) || UAQ National Museum (5.0km) || Dreamland Aqua Park (10.0km)
195,2024-05-15 18:42:01.237834+00,SOSobDu1000195,Sobha Central,Jumeirah Lake Towers,25.06095177,55.13249212,Mediclinic Meadows (4.0km) || Emirates Hospitals Clinics (5.0km) || Al Zahra Hospital Dubai (6.0km),Dubai British School (3.0km) || Emirates International School Meadows (4.0km),Dubai Marina (2.0km) || JBR Beach (3.0km) || Emirates Golf Club (4.0km)
196,2024-05-15 18:42:01.237834+00,MEJumDu1000196,Jumeirah Asora Bay,Jumeirah,25.22934841,55.24893519,Emirates Hospital Jumeirah (2.0km) || Medcare Hospital Jumeirah (3.0km) || Iranian Hospital Dubai (4.0km),Jumeirah College (2.5km) || GEMS Wellington Primary School (3.0km),Jumeirah Mosque (1.0km) || La Mer Beach (2.0km) || Dubai Canal (3.0km)
197,2024-05-15 18:42:01.237834+00,MEAteDu1000197,Atelis at D3,Dubai Design District,25.19136502,55.29862127,Mediclinic City Hospital (3.0km) || Emirates Specialty Hospital (3.5km) || American Hospital Dubai (4.0km),Swiss International Scientific School (2.5km) || Hartland International School (3.0km),Ras Al Khor Wildlife Sanctuary (3.0km) || Burj Khalifa (5.0km) || Dubai Mall (5.5km)
198,2024-05-15 18:42:01.237834+00,MEJumDu1000198,Jumeirah Residences Emirates Towers,Dubai Financial Centre,25.21894322,55.28381074,Mediclinic City Hospital (2.0km) || Emirates Specialty Hospital (2.5km) || American Hospital Dubai (3.0km),GEMS Wellington Primary School (3.0km) || Dubai International Academy (4.0km),Dubai Mall (1.5km) || Burj Khalifa (2.0km) || The Dubai Fountain (2.0km)
199,2024-05-15 18:42:01.237834+00,SAIbiDu1000199,Samana Ibiza,Dubailand,25.09776508,55.37960616,Mediclinic Parkview Hospital (5.0km) || Aster Clinic Dubailand (6.0km) || Emirates Hospital Day Surgery & Medical Center (7.0km),GEMS FirstPoint School (3.0km) || The Aquila School (4.0km),Global Village (5.0km) || IMG Worlds of Adventure (6.0km) || Dubai Outlet Mall (7.0km)
200,2024-05-15 18:42:01.237834+00,SABarDu1000200,Barari Views,"Marjan, Ras Al Khaimah",25.0956625,55.31381014,RAK Hospital (10.0km) || Saqr Hospital (12.0km) || Al Zahrawi Hospital (13.0km),GEMS Westminster School RAK (9.0km) || Indian School RAK (10.0km),Al Marjan Island Beach (2.0km) || Al Hamra Mall (5.0km) || Al Hamra Marina & Yacht Club (6.0km)
201,2024-05-15 18:42:01.237834+00,SAResDu1000201,Samana Resorts,Dubai Production City,25.04026767,55.19268402,NMC Royal Hospital DIP (5.0km) || Mediclinic Me'aisem (6.0km) || Aster Clinic Sports City (7.0km),GEMS United School (4.0km) || Victory Heights Primary School (5.0km),City Centre Me'aisem (2.0km) || Dubai Sports City (3.0km) || Jumeirah Golf Estates (4.0km)
202,2024-05-15 18:42:01.237834+00,SABarDu1000202,Barari Heights,"Marjan, Ras Al Khaimah",25.09458804,55.32505935,RAK Hospital (10.0km) || Saqr Hospital (12.0km) || Al Zahrawi Hospital (13.0km),GEMS Westminster School RAK (9.0km) || Indian School RAK (10.0km),Al Marjan Island Beach (2.0km) || Al Hamra Mall (5.0km) || Al Hamra Marina & Yacht Club (6.0km)
203,2024-05-15 18:42:01.237834+00,SAParDu1000203,Samana Parkville,Dubailand,25.09397697,55.37366864,Mediclinic Parkview Hospital (5.0km) || Aster Clinic Dubailand (6.0km) || Emirates Hospital Day Surgery & Medical Center (7.0km),GEMS FirstPoint School (3.0km) || The Aquila School (4.0km),Global Village (5.0km) || IMG Worlds of Adventure (6.0km) || Dubai Outlet Mall (7.0km)
204,2024-05-15 18:42:01.237834+00,SABarDu1000204,Barari Twin Towers,"Marjan, Ras Al Khaimah",25.09723384,55.31423042,RAK Hospital (10.0km) || Saqr Hospital (12.0km) || Al Zahrawi Hospital (13.0km),GEMS Westminster School RAK (9.0km) || Indian School RAK (10.0km),Al Marjan Island Beach (2.0km) || Al Hamra Mall (5.0km) || Al Hamra Marina & Yacht Club (6.0km)
205,2024-05-15 18:42:01.237834+00,SARomDu1000205,Samana Rome,Mohammed Bin Rashid City,25.12925812,55.35581184,King's College Hospital London (5.0km) || Mediclinic Parkview Hospital (6.0km) || Emirates Hospital Clinic (7.0km),North London Collegiate School (3.0km) || Hartland International School (4.0km),Ras Al Khor Wildlife Sanctuary (3.0km) || Meydan Racecourse (4.0km) || Dubai Mall (5.0km)
